team_url,season_start_year,competition_id
https://www.transfermarkt.com/fc-blau-weiss-linz/startseite/verein/2157/saison_id/2025,2026,A1
https://www.transfermarkt.com/grazer-ak-1902/startseite/verein/316/saison_id/2025,2026,A1
https://www.transfermarkt.com/wsg-tirol/startseite/verein/2446/saison_id/2025,2026,A1
https://www.transfermarkt.com/scr-altach/startseite/verein/3551/saison_id/2025,2026,A1
https://www.transfermarkt.com/sv-ried/startseite/verein/266/saison_id/2025,2026,A1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2025,2025,A1
https://www.transfermarkt.com/sk-sturm-graz/startseite/verein/122/saison_id/2025,2025,A1
https://www.transfermarkt.com/sk-rapid-wien/startseite/verein/170/saison_id/2025,2025,A1
https://www.transfermarkt.com/wolfsberger-ac/startseite/verein/4441/saison_id/2025,2025,A1
https://www.transfermarkt.com/lask/startseite/verein/413/saison_id/2025,2025,A1
https://www.transfermarkt.com/fk-austria-wien/startseite/verein/14/saison_id/2025,2025,A1
https://www.transfermarkt.com/tsv-hartberg/startseite/verein/4467/saison_id/2025,2025,A1
https://www.transfermarkt.com/fc-blau-weiss-linz/startseite/verein/2157/saison_id/2025,2025,A1
https://www.transfermarkt.com/grazer-ak-1902/startseite/verein/316/saison_id/2025,2025,A1
https://www.transfermarkt.com/wsg-tirol/startseite/verein/2446/saison_id/2025,2025,A1
https://www.transfermarkt.com/scr-altach/startseite/verein/3551/saison_id/2025,2025,A1
https://www.transfermarkt.com/sv-ried/startseite/verein/266/saison_id/2025,2025,A1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2024,2024,A1
https://www.transfermarkt.com/sk-sturm-graz/startseite/verein/122/saison_id/2024,2024,A1
https://www.transfermarkt.com/sk-rapid-wien/startseite/verein/170/saison_id/2024,2024,A1
https://www.transfermarkt.com/lask/startseite/verein/413/saison_id/2024,2024,A1
https://www.transfermarkt.com/wolfsberger-ac/startseite/verein/4441/saison_id/2024,2024,A1
https://www.transfermarkt.com/fk-austria-wien/startseite/verein/14/saison_id/2024,2024,A1
https://www.transfermarkt.com/fc-blau-weiss-linz/startseite/verein/2157/saison_id/2024,2024,A1
https://www.transfermarkt.com/tsv-hartberg/startseite/verein/4467/saison_id/2024,2024,A1
https://www.transfermarkt.com/scr-altach/startseite/verein/3551/saison_id/2024,2024,A1
https://www.transfermarkt.com/grazer-ak-1902/startseite/verein/316/saison_id/2024,2024,A1
https://www.transfermarkt.com/sk-austria-klagenfurt/startseite/verein/28760/saison_id/2024,2024,A1
https://www.transfermarkt.com/wsg-tirol/startseite/verein/2446/saison_id/2024,2024,A1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2023,2023,A1
https://www.transfermarkt.com/sk-sturm-graz/startseite/verein/122/saison_id/2023,2023,A1
https://www.transfermarkt.com/lask/startseite/verein/413/saison_id/2023,2023,A1
https://www.transfermarkt.com/sk-rapid-wien/startseite/verein/170/saison_id/2023,2023,A1
https://www.transfermarkt.com/wolfsberger-ac/startseite/verein/4441/saison_id/2023,2023,A1
https://www.transfermarkt.com/fk-austria-wien/startseite/verein/14/saison_id/2023,2023,A1
https://www.transfermarkt.com/tsv-hartberg/startseite/verein/4467/saison_id/2023,2023,A1
https://www.transfermarkt.com/sk-austria-klagenfurt/startseite/verein/28760/saison_id/2023,2023,A1
https://www.transfermarkt.com/scr-altach/startseite/verein/3551/saison_id/2023,2023,A1
https://www.transfermarkt.com/wsg-tirol/startseite/verein/2446/saison_id/2023,2023,A1
https://www.transfermarkt.com/sc-austria-lustenau/startseite/verein/541/saison_id/2023,2023,A1
https://www.transfermarkt.com/fc-blau-weiss-linz/startseite/verein/2157/saison_id/2023,2023,A1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190/saison_id/2025,2027,DK1
https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865/saison_id/2025,2027,DK1
https://www.transfermarkt.com/brondby-if/startseite/verein/206/saison_id/2025,2027,DK1
https://www.transfermarkt.com/fc-nordsjaelland/startseite/verein/2778/saison_id/2025,2027,DK1
https://www.transfermarkt.com/aarhus-gf/startseite/verein/678/saison_id/2025,2027,DK1
https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177/saison_id/2025,2027,DK1
https://www.transfermarkt.com/viborg-ff/startseite/verein/1063/saison_id/2025,2027,DK1
https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443/saison_id/2025,2027,DK1
https://www.transfermarkt.com/randers-fc/startseite/verein/5724/saison_id/2025,2027,DK1
https://www.transfermarkt.com/sonderjyske/startseite/verein/5817/saison_id/2025,2027,DK1
https://www.transfermarkt.com/odense-boldklub/startseite/verein/173/saison_id/2025,2027,DK1
https://www.transfermarkt.com/fc-fredericia/startseite/verein/5776/saison_id/2025,2027,DK1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190/saison_id/2025,2026,DK1
https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865/saison_id/2025,2026,DK1
https://www.transfermarkt.com/brondby-if/startseite/verein/206/saison_id/2025,2026,DK1
https://www.transfermarkt.com/fc-nordsjaelland/startseite/verein/2778/saison_id/2025,2026,DK1
https://www.transfermarkt.com/aarhus-gf/startseite/verein/678/saison_id/2025,2026,DK1
https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177/saison_id/2025,2026,DK1
https://www.transfermarkt.com/viborg-ff/startseite/verein/1063/saison_id/2025,2026,DK1
https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443/saison_id/2025,2026,DK1
https://www.transfermarkt.com/randers-fc/startseite/verein/5724/saison_id/2025,2026,DK1
https://www.transfermarkt.com/sonderjyske/startseite/verein/5817/saison_id/2025,2026,DK1
https://www.transfermarkt.com/odense-boldklub/startseite/verein/173/saison_id/2025,2026,DK1
https://www.transfermarkt.com/fc-fredericia/startseite/verein/5776/saison_id/2025,2026,DK1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190/saison_id/2025,2025,DK1
https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865/saison_id/2025,2025,DK1
https://www.transfermarkt.com/brondby-if/startseite/verein/206/saison_id/2025,2025,DK1
https://www.transfermarkt.com/fc-nordsjaelland/startseite/verein/2778/saison_id/2025,2025,DK1
https://www.transfermarkt.com/aarhus-gf/startseite/verein/678/saison_id/2025,2025,DK1
https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177/saison_id/2025,2025,DK1
https://www.transfermarkt.com/viborg-ff/startseite/verein/1063/saison_id/2025,2025,DK1
https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443/saison_id/2025,2025,DK1
https://www.transfermarkt.com/randers-fc/startseite/verein/5724/saison_id/2025,2025,DK1
https://www.transfermarkt.com/sonderjyske/startseite/verein/5817/saison_id/2025,2025,DK1
https://www.transfermarkt.com/odense-boldklub/startseite/verein/173/saison_id/2025,2025,DK1
https://www.transfermarkt.com/fc-fredericia/startseite/verein/5776/saison_id/2025,2025,DK1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190/saison_id/2024,2024,DK1
https://www.transfermarkt.com/fc-nordsjaelland/startseite/verein/2778/saison_id/2024,2024,DK1
https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865/saison_id/2024,2024,DK1
https://www.transfermarkt.com/brondby-if/startseite/verein/206/saison_id/2024,2024,DK1
https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177/saison_id/2024,2024,DK1
https://www.transfermarkt.com/viborg-ff/startseite/verein/1063/saison_id/2024,2024,DK1
https://www.transfermarkt.com/aarhus-gf/startseite/verein/678/saison_id/2024,2024,DK1
https://www.transfermarkt.com/randers-fc/startseite/verein/5724/saison_id/2024,2024,DK1
https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053/saison_id/2024,2024,DK1
https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443/saison_id/2024,2024,DK1
https://www.transfermarkt.com/lyngby-bk/startseite/verein/369/saison_id/2024,2024,DK1
https://www.transfermarkt.com/sonderjyske/startseite/verein/5817/saison_id/2024,2024,DK1
team_url,season_start_year,competition_id
team_url,season_start_year,competition_id
team_url,season_start_year,competition_id
team_url,season_start_year,competition_id
https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/saison_id/2025,2025,NL1
https://www.transfermarkt.com/feyenoord-rotterdam/startseite/verein/234/saison_id/2025,2025,NL1
https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/saison_id/2025,2025,NL1
https://www.transfermarkt.com/az-alkmaar/startseite/verein/1090/saison_id/2025,2025,NL1
https://www.transfermarkt.com/fc-utrecht/startseite/verein/200/saison_id/2025,2025,NL1
https://www.transfermarkt.com/fc-twente-enschede/startseite/verein/317/saison_id/2025,2025,NL1
https://www.transfermarkt.com/sc-heerenveen/startseite/verein/306/saison_id/2025,2025,NL1
https://www.transfermarkt.com/go-ahead-eagles-deventer/startseite/verein/1435/saison_id/2025,2025,NL1
https://www.transfermarkt.com/nec-nijmegen/startseite/verein/467/saison_id/2025,2025,NL1
https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2025,2025,NL1
https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2025,2025,NL1
https://www.transfermarkt.com/fortuna-sittard/startseite/verein/385/saison_id/2025,2025,NL1
https://www.transfermarkt.com/nac-breda/startseite/verein/132/saison_id/2025,2025,NL1
https://www.transfermarkt.com/pec-zwolle/startseite/verein/1269/saison_id/2025,2025,NL1
https://www.transfermarkt.com/heracles-almelo/startseite/verein/1304/saison_id/2025,2025,NL1
https://www.transfermarkt.com/sbv-excelsior-rotterdam/startseite/verein/798/saison_id/2025,2025,NL1
https://www.transfermarkt.com/fc-volendam/startseite/verein/724/saison_id/2025,2025,NL1
https://www.transfermarkt.com/sc-telstar/startseite/verein/1434/saison_id/2025,2025,NL1
team_url,season_start_year,competition_id
team_url,season_start_year,competition_id
team_url,season_start_year,competition_id
team_url,season_start_year,competition_id
https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336/saison_id/2025,2026,PO1
https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2025,2026,PO1
https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2025,2026,PO1
https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025,2026,PO1
https://www.transfermarkt.com/fc-famalicao/startseite/verein/3329/saison_id/2025,2026,PO1
https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025,2026,PO1
https://www.transfermarkt.com/cd-santa-clara/startseite/verein/2423/saison_id/2025,2026,PO1
https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025,2026,PO1
https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025,2026,PO1
https://www.transfermarkt.com/casa-pia-ac/startseite/verein/3268/saison_id/2025,2026,PO1
https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025,2026,PO1
https://www.transfermarkt.com/fc-arouca/startseite/verein/8024/saison_id/2025,2026,PO1
https://www.transfermarkt.com/fc-alverca/startseite/verein/2521/saison_id/2025,2026,PO1
https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025,2026,PO1
https://www.transfermarkt.com/cd-nacional/startseite/verein/982/saison_id/2025,2026,PO1
https://www.transfermarkt.com/cf-estrela-amadora-sad/startseite/verein/2431/saison_id/2025,2026,PO1
https://www.transfermarkt.com/cd-tondela/startseite/verein/7179/saison_id/2025,2026,PO1
https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025,2026,PO1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336/saison_id/2025,2025,PO1
https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2025,2025,PO1
https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2025,2025,PO1
https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025,2025,PO1
https://www.transfermarkt.com/fc-famalicao/startseite/verein/3329/saison_id/2025,2025,PO1
https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025,2025,PO1
https://www.transfermarkt.com/cd-santa-clara/startseite/verein/2423/saison_id/2025,2025,PO1
https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025,2025,PO1
https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025,2025,PO1
https://www.transfermarkt.com/casa-pia-ac/startseite/verein/3268/saison_id/2025,2025,PO1
https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025,2025,PO1
https://www.transfermarkt.com/fc-arouca/startseite/verein/8024/saison_id/2025,2025,PO1
https://www.transfermarkt.com/fc-alverca/startseite/verein/2521/saison_id/2025,2025,PO1
https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025,2025,PO1
https://www.transfermarkt.com/cd-nacional/startseite/verein/982/saison_id/2025,2025,PO1
https://www.transfermarkt.com/cf-estrela-amadora-sad/startseite/verein/2431/saison_id/2025,2025,PO1
https://www.transfermarkt.com/cd-tondela/startseite/verein/7179/saison_id/2025,2025,PO1
https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025,2025,PO1
team_url,season_start_year,competition_id
https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336/saison_id/2024,2024,PO1
https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2024,2024,PO1
https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2024,2024,PO1
https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2024,2024,PO1
https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2024,2024,PO1
https://www.transfermarkt.com/fc-famalicao/startseite/verein/3329/saison_id/2024,2024,PO1
